case_id,process_type,department,activity,timestamp,resource
WF-1692,Procurement,Sales,Rejected,2026-06-05T06:56:00,emp_0114
WF-1693,Finance Approval,Supply Chain,Submitted,2026-06-08T17:46:00,emp_0148
WF-1693,Finance Approval,Supply Chain,Under Review,2026-06-09T14:46:00,emp_0197
WF-1693,Finance Approval,Supply Chain,Approved,2026-06-11T03:46:00,emp_0187
WF-1694,IT Service Request,Operations,Submitted,2026-06-24T01:19:00,emp_0156
WF-1694,IT Service Request,Operations,Under Review,2026-06-24T21:19:00,emp_0089
WF-1694,IT Service Request,Operations,Manager Approval,2026-06-26T16:19:00,emp_0051
WF-1694,IT Service Request,Operations,Approved,2026-06-26T20:19:00,emp_0196
WF-1695,HR Onboarding,Supply Chain,Submitted,2026-06-10T11:52:00,emp_0080
WF-1695,HR Onboarding,Supply Chain,Under Review,2026-06-10T17:52:00,emp_0040
WF-1695,HR Onboarding,Supply Chain,Manager Approval,2026-06-11T01:52:00,emp_0062
WF-1695,HR Onboarding,Supply Chain,Approved,2026-06-11T08:52:00,emp_0175
WF-1696,HR Onboarding,Legal,Submitted,2026-06-07T03:12:00,emp_0036
WF-1696,HR Onboarding,Legal,Under Review,2026-06-08T14:12:00,emp_0092
WF-1696,HR Onboarding,Legal,Manager Approval,2026-06-10T01:12:00,emp_0150
WF-1696,HR Onboarding,Legal,Rejected,2026-06-11T01:12:00,emp_0093
WF-1697,Finance Approval,Finance,Submitted,2026-06-13T19:41:00,emp_0004
WF-1697,Finance Approval,Finance,Under Review,2026-06-14T20:41:00,emp_0092
WF-1697,Finance Approval,Finance,Manager Approval,2026-06-15T13:41:00,emp_0168
WF-1697,Finance Approval,Finance,Compliance Check,2026-06-17T11:41:00,emp_0060
WF-1697,Finance Approval,Finance,Approved,2026-06-18T01:41:00,emp_0006
WF-1698,Finance Approval,Sales,Submitted,2026-06-27T04:21:00,emp_0102
WF-1698,Finance Approval,Sales,Under Review,2026-06-28T16:21:00,emp_0084
WF-1698,Finance Approval,Sales,Approved,2026-06-30T03:21:00,emp_0066
WF-1699,Legal Review,Operations,Submitted,2026-06-24T07:43:00,emp_0005
WF-1699,Legal Review,Operations,Under Review,2026-06-24T13:43:00,emp_0089
WF-1699,Legal Review,Operations,Compliance Check,2026-06-26T11:43:00,emp_0010
WF-1699,Legal Review,Operations,Rejected,2026-06-27T08:43:00,emp_0065
WF-1700,Procurement,Operations,Submitted,2026-06-30T08:25:00,emp_0031
WF-1700,Procurement,Operations,Under Review,2026-07-01T06:25:00,emp_0037
WF-1700,Procurement,Operations,Manager Approval,2026-07-02T18:25:00,emp_0067
WF-1700,Procurement,Operations,Compliance Check,2026-07-03T19:25:00,emp_0189
WF-1700,Procurement,Operations,Rejected,2026-07-05T11:25:00,emp_0039
WF-1701,IT Service Request,Operations,Submitted,2026-06-09T00:19:00,emp_0038
WF-1701,IT Service Request,Operations,Under Review,2026-06-10T06:19:00,emp_0092
WF-1701,IT Service Request,Operations,Compliance Check,2026-06-11T05:19:00,emp_0035
WF-1701,IT Service Request,Operations,Approved,2026-06-12T02:19:00,emp_0131
WF-1702,HR Onboarding,Human Resources,Submitted,2026-06-24T21:03:00,emp_0156
WF-1702,HR Onboarding,Human Resources,Under Review,2026-06-26T17:03:00,emp_0186
WF-1702,HR Onboarding,Human Resources,Manager Approval,2026-06-27T14:03:00,emp_0069
WF-1702,HR Onboarding,Human Resources,Rejected,2026-06-28T05:03:00,emp_0081
WF-1703,Procurement,Supply Chain,Submitted,2026-06-22T03:52:00,emp_0079
WF-1703,Procurement,Supply Chain,Under Review,2026-06-23T20:52:00,emp_0102
WF-1703,Procurement,Supply Chain,Manager Approval,2026-06-25T14:52:00,emp_0117
WF-1703,Procurement,Supply Chain,Compliance Check,2026-06-27T11:52:00,emp_0056
WF-1703,Procurement,Supply Chain,Approved,2026-06-27T21:52:00,emp_0195
WF-1704,IT Service Request,Finance,Submitted,2026-06-04T07:11:00,emp_0052
WF-1704,IT Service Request,Finance,Under Review,2026-06-04T16:11:00,emp_0133
WF-1704,IT Service Request,Finance,Manager Approval,2026-06-06T16:11:00,emp_0084
WF-1704,IT Service Request,Finance,Rejected,2026-06-07T17:11:00,emp_0116
WF-1705,Finance Approval,Finance,Submitted,2026-06-16T22:17:00,emp_0154
WF-1705,Finance Approval,Finance,Under Review,2026-06-18T16:17:00,emp_0043
WF-1705,Finance Approval,Finance,Manager Approval,2026-06-19T08:17:00,emp_0070
WF-1705,Finance Approval,Finance,Compliance Check,2026-06-21T02:17:00,emp_0123
WF-1705,Finance Approval,Finance,Rejected,2026-06-21T22:17:00,emp_0046
WF-1706,HR Onboarding,Supply Chain,Submitted,2026-06-04T19:43:00,emp_0168
WF-1706,HR Onboarding,Supply Chain,Under Review,2026-06-05T14:43:00,emp_0165
WF-1706,HR Onboarding,Supply Chain,Manager Approval,2026-06-07T01:43:00,emp_0023
WF-1706,HR Onboarding,Supply Chain,Rejected,2026-06-07T12:43:00,emp_0179
WF-1707,IT Service Request,Finance,Submitted,2026-06-09T02:23:00,emp_0142
WF-1707,IT Service Request,Finance,Under Review,2026-06-10T13:23:00,emp_0050
WF-1707,IT Service Request,Finance,Manager Approval,2026-06-12T07:23:00,emp_0100
WF-1707,IT Service Request,Finance,Compliance Check,2026-06-12T17:23:00,emp_0091
WF-1707,IT Service Request,Finance,Rejected,2026-06-14T02:23:00,emp_0119
WF-1708,IT Service Request,Human Resources,Submitted,2026-06-05T12:55:00,emp_0005
WF-1708,IT Service Request,Human Resources,Under Review,2026-06-07T10:55:00,emp_0155
WF-1708,IT Service Request,Human Resources,Compliance Check,2026-06-08T05:55:00,emp_0027
WF-1708,IT Service Request,Human Resources,Approved,2026-06-09T10:55:00,emp_0051
WF-1709,HR Onboarding,Supply Chain,Submitted,2026-07-01T11:06:00,emp_0012
WF-1709,HR Onboarding,Supply Chain,Under Review,2026-07-03T01:06:00,emp_0161
WF-1709,HR Onboarding,Supply Chain,Approved,2026-07-04T07:06:00,emp_0140
WF-1710,IT Service Request,Operations,Submitted,2026-06-19T13:47:00,emp_0138
WF-1710,IT Service Request,Operations,Under Review,2026-06-21T10:47:00,emp_0125
WF-1710,IT Service Request,Operations,Manager Approval,2026-06-22T12:47:00,emp_0068
WF-1710,IT Service Request,Operations,Rejected,2026-06-23T18:47:00,emp_0189
WF-1711,HR Onboarding,Operations,Submitted,2026-06-29T16:52:00,emp_0097
WF-1711,HR Onboarding,Operations,Under Review,2026-06-30T13:52:00,emp_0078
WF-1711,HR Onboarding,Operations,Manager Approval,2026-07-01T22:52:00,emp_0191
WF-1711,HR Onboarding,Operations,Compliance Check,2026-07-02T21:52:00,emp_0110
WF-1711,HR Onboarding,Operations,Rejected,2026-07-03T03:52:00,emp_0020
WF-1712,HR Onboarding,Human Resources,Submitted,2026-06-23T11:25:00,emp_0045
WF-1712,HR Onboarding,Human Resources,Under Review,2026-06-25T11:25:00,emp_0046
WF-1712,HR Onboarding,Human Resources,Manager Approval,2026-06-26T08:25:00,emp_0115
WF-1712,HR Onboarding,Human Resources,Rejected,2026-06-26T20:25:00,emp_0014
WF-1713,HR Onboarding,Human Resources,Submitted,2026-06-30T04:35:00,emp_0097
WF-1713,HR Onboarding,Human Resources,Under Review,2026-06-30T08:35:00,emp_0128
WF-1713,HR Onboarding,Human Resources,Manager Approval,2026-06-30T12:35:00,emp_0056
WF-1713,HR Onboarding,Human Resources,Approved,2026-06-30T15:35:00,emp_0073
WF-1714,IT Service Request,Supply Chain,Submitted,2026-06-29T08:01:00,emp_0139
WF-1714,IT Service Request,Supply Chain,Under Review,2026-06-30T08:01:00,emp_0001
WF-1714,IT Service Request,Supply Chain,Manager Approval,2026-06-30T11:01:00,emp_0019
WF-1714,IT Service Request,Supply Chain,Rejected,2026-07-01T02:01:00,emp_0114
WF-1715,IT Service Request,Supply Chain,Submitted,2026-06-21T07:24:00,emp_0157
WF-1715,IT Service Request,Supply Chain,Under Review,2026-06-21T22:24:00,emp_0147
WF-1715,IT Service Request,Supply Chain,Manager Approval,2026-06-23T01:24:00,emp_0085
WF-1715,IT Service Request,Supply Chain,Approved,2026-06-24T19:24:00,emp_0163
WF-1716,IT Service Request,Legal,Submitted,2026-06-16T07:31:00,emp_0151
WF-1716,IT Service Request,Legal,Under Review,2026-06-16T20:31:00,emp_0162
WF-1716,IT Service Request,Legal,Manager Approval,2026-06-17T18:31:00,emp_0064
WF-1716,IT Service Request,Legal,Compliance Check,2026-06-18T01:31:00,emp_0034
WF-1716,IT Service Request,Legal,Rejected,2026-06-19T14:31:00,emp_0075
WF-1717,Finance Approval,Operations,Submitted,2026-06-10T05:15:00,emp_0090
WF-1717,Finance Approval,Operations,Under Review,2026-06-11T18:15:00,emp_0110
WF-1717,Finance Approval,Operations,Manager Approval,2026-06-13T05:15:00,emp_0142
WF-1717,Finance Approval,Operations,Rejected,2026-06-13T08:15:00,emp_0073
WF-1718,Finance Approval,Human Resources,Submitted,2026-06-21T13:06:00,emp_0190
WF-1718,Finance Approval,Human Resources,Under Review,2026-06-22T10:06:00,emp_0085
WF-1718,Finance Approval,Human Resources,Manager Approval,2026-06-23T09:06:00,emp_0136
WF-1718,Finance Approval,Human Resources,Approved,2026-06-25T04:06:00,emp_0087
WF-1719,Procurement,Finance,Submitted,2026-06-23T01:04:00,emp_0075
WF-1719,Procurement,Finance,Under Review,2026-06-23T04:04:00,emp_0164
WF-1719,Procurement,Finance,Manager Approval,2026-06-23T08:04:00,emp_0024
WF-1719,Procurement,Finance,Approved,2026-06-23T22:04:00,emp_0037
WF-1720,Finance Approval,Supply Chain,Submitted,2026-06-07T16:06:00,emp_0008
WF-1720,Finance Approval,Supply Chain,Under Review,2026-06-07T19:06:00,emp_0031
WF-1720,Finance Approval,Supply Chain,Compliance Check,2026-06-09T14:06:00,emp_0127
WF-1720,Finance Approval,Supply Chain,Rejected,2026-06-10T15:06:00,emp_0102
WF-1721,Legal Review,Legal,Submitted,2026-06-28T04:31:00,emp_0137
WF-1721,Legal Review,Legal,Under Review,2026-06-29T09:31:00,emp_0193
WF-1721,Legal Review,Legal,Manager Approval,2026-06-30T16:31:00,emp_0133
WF-1721,Legal Review,Legal,Rejected,2026-07-02T15:31:00,emp_0074
WF-1722,IT Service Request,Supply Chain,Submitted,2026-06-17T08:11:00,emp_0116
WF-1722,IT Service Request,Supply Chain,Under Review,2026-06-19T04:11:00,emp_0123
WF-1722,IT Service Request,Supply Chain,Manager Approval,2026-06-20T21:11:00,emp_0144
WF-1722,IT Service Request,Supply Chain,Compliance Check,2026-06-22T11:11:00,emp_0049
WF-1722,IT Service Request,Supply Chain,Approved,2026-06-22T23:11:00,emp_0124
WF-1723,IT Service Request,Sales,Submitted,2026-06-29T08:18:00,emp_0114
WF-1723,IT Service Request,Sales,Under Review,2026-06-29T09:18:00,emp_0056
WF-1723,IT Service Request,Sales,Manager Approval,2026-06-30T07:18:00,emp_0020
WF-1723,IT Service Request,Sales,Rejected,2026-06-30T23:18:00,emp_0035
WF-1724,Legal Review,IT,Submitted,2026-06-04T14:44:00,emp_0160
WF-1724,Legal Review,IT,Under Review,2026-06-05T21:44:00,emp_0077
WF-1724,Legal Review,IT,Compliance Check,2026-06-06T19:44:00,emp_0073
WF-1724,Legal Review,IT,Rejected,2026-06-07T09:44:00,emp_0007
WF-1725,Finance Approval,IT,Submitted,2026-06-09T16:26:00,emp_0016
WF-1725,Finance Approval,IT,Under Review,2026-06-09T20:26:00,emp_0023
WF-1725,Finance Approval,IT,Manager Approval,2026-06-11T02:26:00,emp_0042
WF-1725,Finance Approval,IT,Compliance Check,2026-06-12T01:26:00,emp_0105
WF-1725,Finance Approval,IT,Rejected,2026-06-12T09:26:00,emp_0042
WF-1726,Procurement,IT,Submitted,2026-06-06T21:26:00,emp_0108
WF-1726,Procurement,IT,Under Review,2026-06-08T11:26:00,emp_0164
WF-1726,Procurement,IT,Rejected,2026-06-08T16:26:00,emp_0147
WF-1727,HR Onboarding,Sales,Submitted,2026-06-09T04:48:00,emp_0079
WF-1727,HR Onboarding,Sales,Under Review,2026-06-10T00:48:00,emp_0076
WF-1727,HR Onboarding,Sales,Approved,2026-06-10T13:48:00,emp_0197
WF-1728,Legal Review,Supply Chain,Submitted,2026-06-03T06:16:00,emp_0149
WF-1728,Legal Review,Supply Chain,Under Review,2026-06-03T07:16:00,emp_0138
WF-1728,Legal Review,Supply Chain,Manager Approval,2026-06-04T19:16:00,emp_0014
WF-1728,Legal Review,Supply Chain,Approved,2026-06-05T20:16:00,emp_0094
WF-1729,HR Onboarding,Operations,Submitted,2026-07-01T02:53:00,emp_0141
WF-1729,HR Onboarding,Operations,Under Review,2026-07-01T05:53:00,emp_0069
WF-1729,HR Onboarding,Operations,Manager Approval,2026-07-01T19:53:00,emp_0175
WF-1729,HR Onboarding,Operations,Compliance Check,2026-07-01T22:53:00,emp_0053
WF-1729,HR Onboarding,Operations,Rejected,2026-07-03T17:53:00,emp_0087
WF-1730,Finance Approval,Sales,Submitted,2026-06-09T21:42:00,emp_0113
WF-1730,Finance Approval,Sales,Under Review,2026-06-10T18:42:00,emp_0185
WF-1730,Finance Approval,Sales,Compliance Check,2026-06-11T21:42:00,emp_0060
WF-1730,Finance Approval,Sales,Approved,2026-06-13T01:42:00,emp_0132
WF-1731,IT Service Request,Legal,Submitted,2026-06-15T18:26:00,emp_0187
WF-1731,IT Service Request,Legal,Under Review,2026-06-16T15:26:00,emp_0180
WF-1731,IT Service Request,Legal,Manager Approval,2026-06-17T14:26:00,emp_0011
WF-1731,IT Service Request,Legal,Approved,2026-06-19T08:26:00,emp_0137
WF-1732,Legal Review,IT,Submitted,2026-06-12T21:54:00,emp_0117
WF-1732,Legal Review,IT,Under Review,2026-06-14T07:54:00,emp_0029
WF-1732,Legal Review,IT,Compliance Check,2026-06-14T20:54:00,emp_0012
WF-1732,Legal Review,IT,Approved,2026-06-16T07:54:00,emp_0129
WF-1733,IT Service Request,Sales,Submitted,2026-06-28T16:10:00,emp_0118
WF-1733,IT Service Request,Sales,Under Review,2026-06-29T03:10:00,emp_0106
WF-1733,IT Service Request,Sales,Manager Approval,2026-06-30T23:10:00,emp_0129
WF-1733,IT Service Request,Sales,Approved,2026-07-02T15:10:00,emp_0063
WF-1734,Finance Approval,IT,Submitted,2026-06-19T21:27:00,emp_0178
WF-1734,Finance Approval,IT,Under Review,2026-06-20T19:27:00,emp_0028
WF-1734,Finance Approval,IT,Manager Approval,2026-06-21T01:27:00,emp_0092
WF-1734,Finance Approval,IT,Rejected,2026-06-22T00:27:00,emp_0116
WF-1735,IT Service Request,Supply Chain,Submitted,2026-06-30T19:43:00,emp_0192
WF-1735,IT Service Request,Supply Chain,Under Review,2026-07-01T19:43:00,emp_0111
WF-1735,IT Service Request,Supply Chain,Approved,2026-07-02T05:43:00,emp_0182
WF-1736,Legal Review,Legal,Submitted,2026-06-29T15:25:00,emp_0148
WF-1736,Legal Review,Legal,Under Review,2026-06-30T11:25:00,emp_0049
WF-1736,Legal Review,Legal,Compliance Check,2026-07-01T13:25:00,emp_0006
WF-1736,Legal Review,Legal,Approved,2026-07-01T14:25:00,emp_0094
WF-1737,HR Onboarding,Legal,Submitted,2026-06-25T12:30:00,emp_0097
WF-1737,HR Onboarding,Legal,Under Review,2026-06-27T09:30:00,emp_0033
WF-1737,HR Onboarding,Legal,Manager Approval,2026-06-29T04:30:00,emp_0176
WF-1737,HR Onboarding,Legal,Rejected,2026-07-01T02:30:00,emp_0089
WF-1738,Finance Approval,IT,Submitted,2026-06-09T15:54:00,emp_0018
WF-1738,Finance Approval,IT,Under Review,2026-06-11T01:54:00,emp_0177
WF-1738,Finance Approval,IT,Compliance Check,2026-06-12T03:54:00,emp_0080
WF-1738,Finance Approval,IT,Rejected,2026-06-13T11:54:00,emp_0037
WF-1739,HR Onboarding,Operations,Submitted,2026-07-02T03:11:00,emp_0114
WF-1739,HR Onboarding,Operations,Under Review,2026-07-04T03:11:00,emp_0113
WF-1739,HR Onboarding,Operations,Manager Approval,2026-07-05T02:11:00,emp_0057
WF-1739,HR Onboarding,Operations,Compliance Check,2026-07-06T08:11:00,emp_0096
WF-1739,HR Onboarding,Operations,Rejected,2026-07-06T15:11:00,emp_0059
WF-1740,HR Onboarding,Operations,Submitted,2026-06-02T20:27:00,emp_0170
WF-1740,HR Onboarding,Operations,Under Review,2026-06-04T12:27:00,emp_0101
WF-1740,HR Onboarding,Operations,Manager Approval,2026-06-04T14:27:00,emp_0096
WF-1740,HR Onboarding,Operations,Compliance Check,2026-06-05T02:27:00,emp_0127
WF-1740,HR Onboarding,Operations,Rejected,2026-06-06T05:27:00,emp_0036
WF-1741,IT Service Request,Operations,Submitted,2026-06-24T07:53:00,emp_0116
WF-1741,IT Service Request,Operations,Under Review,2026-06-26T01:53:00,emp_0183
WF-1741,IT Service Request,Operations,Manager Approval,2026-06-27T06:53:00,emp_0171
WF-1741,IT Service Request,Operations,Compliance Check,2026-06-27T09:53:00,emp_0059
WF-1741,IT Service Request,Operations,Approved,2026-06-28T19:53:00,emp_0186
WF-1742,HR Onboarding,Operations,Submitted,2026-06-19T17:36:00,emp_0176
WF-1742,HR Onboarding,Operations,Under Review,2026-06-20T05:36:00,emp_0071
WF-1742,HR Onboarding,Operations,Manager Approval,2026-06-20T14:36:00,emp_0078
WF-1742,HR Onboarding,Operations,Rejected,2026-06-21T07:36:00,emp_0127
WF-1743,Procurement,Finance,Submitted,2026-06-18T23:31:00,emp_0043
WF-1743,Procurement,Finance,Under Review,2026-06-20T13:31:00,emp_0070
WF-1743,Procurement,Finance,Manager Approval,2026-06-22T03:31:00,emp_0041
WF-1743,Procurement,Finance,Approved,2026-06-23T16:31:00,emp_0124
WF-1744,IT Service Request,Operations,Submitted,2026-06-11T16:27:00,emp_0122
WF-1744,IT Service Request,Operations,Under Review,2026-06-13T06:27:00,emp_0122
WF-1744,IT Service Request,Operations,Manager Approval,2026-06-13T13:27:00,emp_0154
WF-1744,IT Service Request,Operations,Approved,2026-06-14T03:27:00,emp_0081
WF-1745,IT Service Request,IT,Submitted,2026-06-18T20:41:00,emp_0152
WF-1745,IT Service Request,IT,Under Review,2026-06-19T14:41:00,emp_0058
WF-1745,IT Service Request,IT,Manager Approval,2026-06-21T13:41:00,emp_0157
WF-1745,IT Service Request,IT,Compliance Check,2026-06-21T14:41:00,emp_0134
WF-1745,IT Service Request,IT,Rejected,2026-06-22T01:41:00,emp_0120
WF-1746,HR Onboarding,Human Resources,Submitted,2026-07-01T21:23:00,emp_0032
WF-1746,HR Onboarding,Human Resources,Under Review,2026-07-02T01:23:00,emp_0183
WF-1746,HR Onboarding,Human Resources,Manager Approval,2026-07-03T22:23:00,emp_0190
WF-1746,HR Onboarding,Human Resources,Approved,2026-07-04T22:23:00,emp_0111
WF-1747,Finance Approval,Human Resources,Submitted,2026-06-23T20:40:00,emp_0107
WF-1747,Finance Approval,Human Resources,Under Review,2026-06-25T15:40:00,emp_0013
WF-1747,Finance Approval,Human Resources,Approved,2026-06-26T16:40:00,emp_0141
WF-1748,Procurement,Supply Chain,Submitted,2026-06-08T19:42:00,emp_0127
WF-1748,Procurement,Supply Chain,Under Review,2026-06-10T12:42:00,emp_0017
WF-1748,Procurement,Supply Chain,Manager Approval,2026-06-11T19:42:00,emp_0037
WF-1748,Procurement,Supply Chain,Compliance Check,2026-06-12T02:42:00,emp_0093
WF-1748,Procurement,Supply Chain,Rejected,2026-06-14T00:42:00,emp_0130
WF-1749,Finance Approval,Sales,Submitted,2026-06-28T04:19:00,emp_0084
WF-1749,Finance Approval,Sales,Under Review,2026-06-29T01:19:00,emp_0050
WF-1749,Finance Approval,Sales,Approved,2026-06-29T11:19:00,emp_0088
WF-1750,Procurement,Operations,Submitted,2026-06-28T22:45:00,emp_0176
WF-1750,Procurement,Operations,Under Review,2026-06-29T06:45:00,emp_0021
WF-1750,Procurement,Operations,Manager Approval,2026-06-30T11:45:00,emp_0106
WF-1750,Procurement,Operations,Compliance Check,2026-06-30T14:45:00,emp_0097
WF-1750,Procurement,Operations,Rejected,2026-07-01T22:45:00,emp_0013
WF-1751,Procurement,Finance,Submitted,2026-06-20T07:40:00,emp_0001
WF-1751,Procurement,Finance,Under Review,2026-06-20T14:40:00,emp_0173
WF-1751,Procurement,Finance,Manager Approval,2026-06-21T21:40:00,emp_0105
WF-1751,Procurement,Finance,Approved,2026-06-23T14:40:00,emp_0197
WF-1752,Procurement,Sales,Submitted,2026-06-09T00:21:00,emp_0144
WF-1752,Procurement,Sales,Under Review,2026-06-10T08:21:00,emp_0159
WF-1752,Procurement,Sales,Manager Approval,2026-06-12T02:21:00,emp_0200
WF-1752,Procurement,Sales,Rejected,2026-06-13T02:21:00,emp_0167
WF-1753,Procurement,Finance,Submitted,2026-06-02T01:09:00,emp_0161
WF-1753,Procurement,Finance,Under Review,2026-06-02T17:09:00,emp_0013
WF-1753,Procurement,Finance,Manager Approval,2026-06-03T16:09:00,emp_0064
WF-1753,Procurement,Finance,Compliance Check,2026-06-03T19:09:00,emp_0112
WF-1753,Procurement,Finance,Rejected,2026-06-05T15:09:00,emp_0104
WF-1754,IT Service Request,Legal,Submitted,2026-06-14T21:47:00,emp_0086
WF-1754,IT Service Request,Legal,Under Review,2026-06-15T13:47:00,emp_0021
WF-1754,IT Service Request,Legal,Manager Approval,2026-06-17T01:47:00,emp_0197
WF-1754,IT Service Request,Legal,Compliance Check,2026-06-18T18:47:00,emp_0116
WF-1754,IT Service Request,Legal,Rejected,2026-06-18T22:47:00,emp_0055
WF-1755,Procurement,IT,Submitted,2026-06-11T08:13:00,emp_0176
WF-1755,Procurement,IT,Under Review,2026-06-12T11:13:00,emp_0087
WF-1755,Procurement,IT,Manager Approval,2026-06-13T15:13:00,emp_0040
WF-1755,Procurement,IT,Compliance Check,2026-06-14T23:13:00,emp_0147
WF-1755,Procurement,IT,Rejected,2026-06-15T07:13:00,emp_0029
WF-1756,IT Service Request,Finance,Submitted,2026-06-05T01:16:00,emp_0048
